Boris Johnson thinks he doesn't need business. It's a huge gamble;27.10.2021;https://web.archive.org/web/20211027122508/https://edition.cnn.com/;none;
Judge says men Rittenhouse shot can't be called 'victims';27.10.2021;https://web.archive.org/web/20211027122508/https://edition.cnn.com/;anger;
Storm dumps one year's worth of rain in two days in southern Italy;27.10.2021;https://web.archive.org/web/20211027122508/https://edition.cnn.com/;fear;
Animation shows possible location of first planet found outside our galaxy;27.10.2021;https://web.archive.org/web/20211027122508/https://edition.cnn.com/;joy;
Brazilian senators vote in favor of criminal charges against Bolsonaro over Covid;27.10.2021;https://web.archive.org/web/20211027122508/https://edition.cnn.com/;joy;
Analysis: Zuckerberg's power makes him untouchable;27.10.2021;https://web.archive.org/web/20211027122508/https://edition.cnn.com/;anger;
Missing hiker ignored rescuers' calls;27.10.2021;https://web.archive.org/web/20211027122508/https://edition.cnn.com/;fear;
Washington bans China Telecom from US;27.10.2021;https://web.archive.org/web/20211027122508/https://edition.cnn.com/;none;
Cheney suggests Trump was 'personally involved' in Jan. 6 riot plans;20.10.2021;https://web.archive.org/web/20211020122359/https://www.cnn.com/;none;
Nikolas Cruz pleads guilty to murder charges and apologizes for Parkland high school massacre;20.10.2021;https://web.archive.org/web/20211020122359/https://www.cnn.com/;none;
Queen Elizabeth II cancels trip, advised to rest for a few days;20.10.2021;https://web.archive.org/web/20211020122359/https://www.cnn.com/;shock;
Shooting leaves 3 dead and 2 others in critical condition in Kenosha, Wisconsin;20.10.2021;https://web.archive.org/web/20211020122359/https://www.cnn.com/;anger;
Miya Marcano's family files wrongful death lawsuit against her apartment complex;20.10.2021;https://web.archive.org/web/20211020122359/https://www.cnn.com/;none;
CNN anchor discloses his MS diagnosis in remarkable conversation;20.10.2021;https://web.archive.org/web/20211020122359/https://www.cnn.com/;none;
CNN INVESTIGATES These doctors with impressive credentials are spreading misinformation about Covid vaccines;20.10.2021;https://web.archive.org/web/20211020122359/https://www.cnn.com/;anger;
Report: Facebook plans to change its name;20.10.2021;https://web.archive.org/web/20211020122359/https://www.cnn.com/;none;
Opinion: A woman is raped and onlookers record it -- the story beyond the outrage;20.10.2021;https://web.archive.org/web/20211020122359/https://www.cnn.com/;anger;
This sci-fi contraption could save the planet;20.10.2021;https://web.archive.org/web/20211020122359/https://www.cnn.com/;joy;
The global supply chain nightmare is about to get worse;13.10.2021;https://web.archive.org/web/20211013122441/https://www.cnn.com/;shock;
Analysis: Bill Maher's vision for 2024 is all-too-real;13.10.2021;https://web.archive.org/web/20211013122441/https://www.cnn.com/;none;
Opinion: Ivanka Trump almost landed one of the world's biggest jobs;13.10.2021;https://web.archive.org/web/20211013122441/https://www.cnn.com/;anger;
Republicans rally around possible Trump 2024 bid as they downplay his role on Jan. 6;13.10.2021;https://web.archive.org/web/20211013122441/https://www.cnn.com/;anger;
William Shatner is about to be the oldest person ever blasted into space. Here's everything you need to know;13.10.2021;https://web.archive.org/web/20211013122441/https://www.cnn.com/;none;
Peak oil is coming. That won't save the world;13.10.2021;https://web.archive.org/web/20211013122441/https://www.cnn.com/;anger;
Coroner rules Gabby Petito died by strangulation. These questions remain;13.10.2021;https://web.archive.org/web/20211013122441/https://www.cnn.com/;none;
His daughter was shot on live TV and video keeps circling online. Hear what he wants done;13.10.2021;https://web.archive.org/web/20211013122441/https://www.cnn.com/;anger;
Already at record highs, Goldman Sachs says home prices will go higher;13.10.2021;https://web.archive.org/web/20211013122441/https://www.cnn.com/;fear;
'You're done!' Cop kicks Black man in head;13.10.2021;https://web.archive.org/web/20211013122441/https://www.cnn.com/;anger;
Major changes to federal student loans announced;06.10.2021;https://web.archive.org/web/20211006124316/https://www.cnn.com/;joy;
NYPD union president resigns after FBI raids his home and union office;06.10.2021;https://web.archive.org/web/20211006124316/https://www.cnn.com/;joy;
House committee investigating January 6 can't find Trump aide to serve subpoena;06.10.2021;https://web.archive.org/web/20211006124316/https://www.cnn.com/;none;
Nobel Prize in chemistry awarded for 'simple' yet 'ingenious' discovery;06.10.2021;https://web.archive.org/web/20211006124316/https://www.cnn.com/;none;
Nikki Haley says this is worse than Covid. See Keilar's response;06.10.2021;https://web.archive.org/web/20211006124316/https://www.cnn.com/;none;
HHS takes a different approach with new ad to encourage vaccines;06.10.2021;https://web.archive.org/web/20211006124316/https://www.cnn.com/;none;
ISIS-K suicide bomber who carried out deadly Kabul airport attack had been released from prison days earlier;06.10.2021;https://web.archive.org/web/20211006124316/https://www.cnn.com/;anger;
A 13-inch tear was likely the source of an oil spill. Here's how it may have gotten there;06.10.2021;https://web.archive.org/web/20211006124316/https://www.cnn.com/;fear;
Democrats are serious about potentially changing Senate filibuster rules to avoid default;06.10.2021;https://web.archive.org/web/20211006124316/https://www.cnn.com/;none;
Analysis: It's time for Democrats to choose between limited success and total failure;06.10.2021;https://web.archive.org/web/20211006124316/https://www.cnn.com/;none;
Showdown among Democrats could create generational change;29.09.2021;https://web.archive.org/web/20210929121110/https://www.cnn.com/;none;
Hundreds of convicted officers are cashing in on millions in pension benefits, even those serving time behind bars;29.09.2021;https://web.archive.org/web/20210929121110/https://www.cnn.com/;anger;
Trump's appalling response to a new tell-all book;29.09.2021;https://web.archive.org/web/20210929121110/https://www.cnn.com/;anger;
When experts say you should get the flu shot;29.09.2021;https://web.archive.org/web/20210929121110/https://www.cnn.com/;none;
'He is a hypocrite': Health care worker on Pope getting vaccinated;29.09.2021;https://web.archive.org/web/20210929121110/https://www.cnn.com/;none;
Jan. 6 rioter who said she looked for Pelosi 'to shoot her in the friggin' brain' pleads guilty;29.09.2021;https://web.archive.org/web/20210929121110/https://www.cnn.com/;joy;
Brain-eating amoeba kills child;29.09.2021;https://web.archive.org/web/20210929121110/https://www.cnn.com/;shock;
A neighbor plays recordings of racial slurs. Police say that's 'not criminally actionable';29.09.2021;https://web.archive.org/web/20210929121110/https://www.cnn.com/;anger;
Attention on Gabby Petito case helps bring a different missing person case to an end;29.09.2021;https://web.archive.org/web/20210929121110/https://www.cnn.com/;joy;
The biggest question is if progressives are willing to mortally wound the Biden presidency at a critical time;29.09.2021;https://web.archive.org/web/20210929121110/https://www.cnn.com/;none;
New bombshells show Trump's coup threat was real and hasn't passed;22.09.2021;https://web.archive.org/web/20210922123519/https://www.cnn.com/;joy;
The US is again at a point where an average of more than 2,000 people die of Covid every day;22.09.2021;https://web.archive.org/web/20210922123519/https://www.cnn.com/;shock;
'No one would be spared': Debt default would set off dire consequences;22.09.2021;https://web.archive.org/web/20210922123519/https://www.cnn.com/;none;
Progressives say they plan to vote against bipartisan infrastructure bill next week;22.09.2021;https://web.archive.org/web/20210922123519/https://www.cnn.com/;joy;
LIVE UPDATES Stock futures bounce back ahead of Fed decision;22.09.2021;https://web.archive.org/web/20210922123519/https://www.cnn.com/;none;
Fighter jet intercepts plane over Hudson River;22.09.2021;https://web.archive.org/web/20210922123519/https://www.cnn.com/;shock;
Taliban request representation at the United Nations, kicking off credentials battle;22.09.2021;https://web.archive.org/web/20210922123519/https://www.cnn.com/;anger;
China's Evergrande meets crucial debt deadline but another looms;22.09.2021;https://web.archive.org/web/20210922123519/https://www.cnn.com/;none;
Texas governor approves miles-long 'steel barrier' of vehicles to deter migrants;22.09.2021;https://web.archive.org/web/20210922123519/https://www.cnn.com/;anger;
Fewer than one-third of Americans want to see Roe v. Wade overturned, new poll finds;22.09.2021;https://web.archive.org/web/20210922123519/https://www.cnn.com/;none;
Conservative radio host who swore off vaccine dies after contracting Covid;15.09.2021;https://web.archive.org/web/20210915122147/https://www.cnn.com/;anger;
Alex Murdaugh arranged for a man to kill him to collect $10 million in life insurance for his son, authorities say;15.09.2021;https://web.archive.org/web/20210915122147/https://www.cnn.com/;none;
Who is behind the September 18 right-wing DC rally and everything else we know;15.09.2021;https://web.archive.org/web/20210915122147/https://www.cnn.com/;none;
See ex-Trump admin. official's reaction to bombshell Trump book;15.09.2021;https://web.archive.org/web/20210915122147/https://www.cnn.com/;none;
Third child tax credit payment set to go out to families;15.09.2021;https://web.archive.org/web/20210915122147/https://www.cnn.com/;none;
LIVE UPDATES Stocks keep sinking. What can break them out of their funk?;15.09.2021;https://web.archive.org/web/20210915122147/https://www.cnn.com/;none;
Governor activates National Guard to drive school buses;15.09.2021;https://web.archive.org/web/20210915122147/https://www.cnn.com/;joy;
Woman pleads guilty to threatening to kill Vice President Harris;15.09.2021;https://web.archive.org/web/20210915122147/https://www.cnn.com/;none;
5 takeaways from Gov. Newsom's win;15.09.2021;https://web.archive.org/web/20210915122147/https://www.cnn.com/;none;
A tip from a Florida student led to a chilling discovery;15.09.2021;https://web.archive.org/web/20210915122147/https://www.cnn.com/;none;
Superintendent warns of 'big tragedy' across US;08.09.2021;https://web.archive.org/web/20210908124429/https://www.cnn.com/;fear;
3 former NFL players plead guilty in multimillion-dollar health care fraud scheme;08.09.2021;https://web.archive.org/web/20210908124429/https://www.cnn.com/;anger;
Schwarzenegger on California recall: This is not a GOP 'power grab';08.09.2021;https://web.archive.org/web/20210908124429/https://www.cnn.com/;none;
NEW PODCAST How the election of Arnold Schwarzenegger became a political circus;08.09.2021;https://web.archive.org/web/20210908124429/https://www.cnn.com/;none;
Britney Spears' father petitions to end her conservatorship;08.09.2021;https://web.archive.org/web/20210908124429/https://www.cnn.com/;joy;
'Financial Armageddon.' What's at stake if the debt limit isn't raised;08.09.2021;https://web.archive.org/web/20210908124429/https://www.cnn.com/;fear;
Powerful earthquake strikes Mexico;08.09.2021;https://web.archive.org/web/20210908124429/https://www.cnn.com/;fear;
Kayleigh McEnany is gaslighting America;08.09.2021;https://web.archive.org/web/20210908124429/https://www.cnn.com/;none;
Taliban name ex-Guantanamo detainees and wanted man to new caretaker government;08.09.2021;https://web.archive.org/web/20210908124429/https://www.cnn.com/;none;
'Disgusting': Ocasio-Cortez reacts to Abbott's comments on rape victims;08.09.2021;https://web.archive.org/web/20210908124429/https://www.cnn.com/;shock;
